agent,avg,date,feature,floor,guapai,info,price,title
魏明,52798,2018.12.17,房屋满五年,中楼层(共6层) 1999年建板楼,挂牌240万成交周期9天,南 | 简装,234万,新仓路 2室1厅 44.32平米
杨海军,43302,2018.12.17,房屋满五年,中楼层(共6层) 2004年建板楼,挂牌618万成交周期91天,南 北 | 精装,595万,巴克寓所 2室2厅 137.41平米
,51411,2018.12.17,挂牌413万成交周期5天,中楼层(共6层) 2001年建板楼,,西南 | 其他,401万,武夷花园牡丹园 2室2厅 78平米
龚红美,40770,2018.12.17,房屋满五年近地铁,低楼层(共6层) 1993年建板楼,挂牌245万成交周期48天,东 西 | 简装,233万,经纬小区 2室1厅 57.15平米
杜卫芳,33816,2018.12.17,房屋满五年近地铁,中楼层(共6层) 2002年建板楼,挂牌315万成交周期87天,南 北 | 简装,285万,华馨园 2室1厅 84.28平米
马强,37107,2018.12.17,房屋满五年,中楼层(共11层) 2005年建板塔结合,挂牌378万成交周期38天,南 北 | 精装,358万,新翠景园 2室2厅 96.48平米
秦立武,36111,2018.12.17,房屋满五年近地铁,高楼层(共18层) 2005年建板楼,挂牌365万成交周期107天,南 北 | 精装,358万,雅丽世居 2室2厅 99.14平米
王彩云,50100,2018.12.17,房屋满五年近地铁,低楼层(共11层) 2005年建板楼,挂牌440万成交周期15天,南 北 | 精装,429万,DBC加州小镇 2室1厅 85.63平米
张海燕,46851,2018.12.17,房屋满五年,中楼层(共6层) 2007年建板楼,挂牌395万成交周期21天,南 北 | 精装,386万,桃花岛 2室1厅 82.39平米
胡洁,40563,2018.12.17,房屋满两年,中楼层(共7层) 2012年建板楼,挂牌428万成交周期105天,南 | 精装,398万,珠江拉维小镇 2室1厅 98.12平米
龚红美,43115,2018.12.17,房屋满两年近地铁,高楼层(共6层) 1991年建板楼,挂牌283万成交周期139天,南 北 | 精装,268万,梨花园 2室1厅 62.16平米
郭擎柱,29698,2018.12.17,房屋满五年,低楼层(共14层) 2011年建板楼,挂牌285万成交周期15天,南 | 精装,278万,合生世界村 2室1厅 93.61平米
刘东东,40495,2018.12.17,房屋满五年,中楼层(共7层) 2002年建板楼,挂牌367万成交周期42天,南 北 | 精装,354万,新潮嘉园一期 2室1厅 87.42平米
张金玉,48715,2018.12.17,房屋满五年,高楼层(共27层) 2010年建塔楼,挂牌515万成交周期69天,东 南 | 精装,485万,月季园 2室1厅 99.56平米
张金玉,48869,2018.12.17,房屋满五年,中楼层(共7层) 2001年建板楼,挂牌450万成交周期148天,南 北 | 精装,432万,武夷花园牡丹园 2室2厅 88.4平米
张伟康,47465,2018.12.17,房屋满五年,中楼层(共6层) 1993年建板楼,挂牌305万成交周期45天,南 北 | 精装,293万,玉桥南里 2室1厅 61.73平米
谷训来,45247,2018.12.16,房屋满五年,高楼层(共6层) 2002年建板楼,挂牌390万成交周期10天,南 北 | 精装,385万,帅府园 2室1厅 85.09平米
田金成,35871,2018.12.16,房屋满五年,低楼层(共6层) 2006年建板楼,挂牌378万成交周期124天,南 北 | 精装,360万,翠福园 2室1厅 100.36平米
康莉琼,41049,2018.12.15,房屋满五年,高楼层(共6层) 2002年建板楼,挂牌406万成交周期61天,南 北 | 简装,390万,馨通家园 2室2厅 95.01平米
赵骄龙,42513,2018.12.15,房屋满五年近地铁,高楼层(共6层) 1995年建板楼,挂牌285万成交周期84天,南 北 | 简装,270万,玉桥中路2号院 2室1厅 63.51平米
徐淑侠,34087,2018.12.15,房屋满五年,中楼层(共6层) 2002年建板楼,挂牌336万成交周期52天,南 北 | 其他,317万,上潞园 2室2厅 93平米
,40316,2018.12.15,挂牌315万成交周期155天,中楼层(共18层) 2013年建板楼,,南 | 其他,305万,金地格林格林 2室1厅 75.53平米
王宗英,42160,2018.12.25,房屋满五年,底层(共6层) 2005年建板楼,挂牌299万成交周期52天,南 北 | 简装,285万,翠福园 2室1厅 67.6平米
李婷,28899,2018.12.25,房屋满五年,中楼层(共14层) 2011年建板楼,挂牌270万成交周期212天,东 西 | 精装,260万,合生世界村 2室1厅 89.97平米
魏康,40385,2018.12.24,房屋满五年近地铁,高楼层(共6层) 1994年建板楼,挂牌275万成交周期9天,南 北 | 精装,265万,杨庄小区 2室1厅 65.62平米
陈小玲,31933,2018.12.24,房屋满两年,中楼层(共6层) 2002年建板楼,挂牌310万成交周期52天,东 西 北 | 简装,301万,上潞园 2室2厅 94.26平米
冯华凯,44723,2018.12.24,房屋满两年近地铁,中楼层(共20层) 2003年建塔楼,挂牌295万成交周期105天,南 北 | 精装,289万,时尚街区西区 2室1厅 64.62平米
胡继兵,44746,2018.12.24,房屋满五年,高楼层(共12层) 2005年建板塔结合,挂牌448万成交周期50天,东 南 北 | 简装,436万,荔景园 2室2厅 97.44平米
曹玥,38943,2018.12.24,房屋满五年近地铁,高楼层(共23层) 2004年建塔楼,挂牌399万成交周期184天,西 | 精装,380万,碧水明珠 2室1厅 97.58平米
石泽志,45611,2018.12.24,近地铁,顶层(共6层) 2004年建板楼,挂牌475万成交周期5天,南 北 | 其他,453万,当代名筑 2室1厅 99.32平米
任海青,48550,2018.12.24,房屋满五年近地铁,中楼层(共5层) 2002年建板楼,挂牌430万成交周期94天,南 西 北 | 精装,415万,天赐良园二期 2室2厅 85.48平米
冯文光,48411,2018.12.24,房屋满五年,低楼层(共6层) 1992年建板楼,挂牌300万成交周期11天,南 北 | 其他,297万,公路局家属楼 2室1厅 61.35平米
李中旭,47084,2018.12.24,房屋满五年近地铁,低楼层(共26层) 2010年建板楼,挂牌370万成交周期37天,南 北 | 精装,364万,新城嘉园 2室1厅 77.31平米
樊丰,37294,2018.12.24,房屋满五年,低楼层(共6层) 2012年建板楼,挂牌356万成交周期43天,南 北 | 其他,328万,翠福园 2室1厅 87.95平米
李中旭,49945,2018.12.24,房屋满两年近地铁,低楼层(共27层) 2012年建板塔结合,挂牌458万成交周期97天,南 | 精装,448万,华业东方玫瑰D区 2室1厅 89.7平米
高鑫,42520,2018.12.24,房屋满两年近地铁,中楼层(共6层) 2003年建板楼,挂牌410万成交周期88天,南 北 | 简装,405万,新华联锦园 2室1厅 95.25平米
刘伟强,31878,2018.12.23,房屋满两年近地铁,中楼层(共6层) 2001年建板楼,挂牌320万成交周期124天,东 西 | 简装,290万,芳洲花园 2室2厅 90.88平米
,40674,2018.12.23,挂牌245万成交周期57天,高楼层(共6层) 1994年建板楼,,南 北 | 简装,239万,通惠小区 2室1厅 58.76平米
王立柱,38490,2018.12.23,房屋满五年,中楼层(共6层) 2000年建板楼,挂牌330万成交周期33天,南 北 | 简装,320万,北关中学 2室1厅 83.14平米
刘川林,39246,2018.12.23,近地铁,低楼层(共23层) 2004年建塔楼,挂牌380万成交周期11天,东南 | 简装,366万,碧水明珠 2室1厅 93.26平米
李圆圆,49711,2018.12.23,房屋满五年,低楼层(共26层) 2010年建板塔结合,挂牌440万成交周期116天,西北 | 精装,412万,海棠湾一期 2室1厅 82.88平米
,48889,2018.12.22,挂牌450万成交周期13天,低楼层(共15层) 2010年建板楼,,南 | 精装,440万,DBC加州小镇C区 2室1厅 90平米
晁莹,50937,2018.12.21,房屋满五年,中楼层(共7层) 2002年建板楼,挂牌449万成交周期22天,南 北 | 简装,441万,武夷花园牡丹园 2室2厅 86.48平米
,35088,2018.12.21,挂牌305万成交周期75天,中楼层(共17层) 2009年建板楼,,南 | 精装,300万,融科香雪兰溪 2室1厅 85.5平米
宋图南,41942,2018.12.21,房屋满五年,高楼层(共6层) 1981年建板楼,挂牌262万成交周期25天,南 北 | 毛坯,248万,后南仓 2室1厅 59.13平米
潘鲁政,40049,2018.12.20,房屋满五年近地铁,低楼层(共6层) 1998年建板楼,挂牌340万成交周期68天,南 北 | 精装,328万,复兴南里 2室1厅 81.9平米
王佳琦,43734,2018.12.20,房屋满五年,顶层(共6层) 2005年建板楼,挂牌360万成交周期43天,南 北 | 精装,354万,旗舰凯旋二三期 2室1厅 80.83平米
韩青燕,29807,2018.12.20,房屋满五年,顶层(共20层) 2010年建板楼,挂牌270万成交周期96天,南 | 简装,260万,融科香雪兰溪 2室1厅 87.23平米
,34251,2018.12.20,挂牌308万成交周期84天,顶层(共15层) 2008年建板塔结合,,南 | 简装,285万,大方居 2室1厅 83.21平米
,42594,2018.12.19,挂牌430万成交周期3天,高楼层(共11层) 2010年建板塔结合,,南 | 简装,425万,珠江拉维小镇 2室1厅 99.78平米
龚红美,39309,2018.12.19,房屋满两年,高楼层(共6层) 1982年建板楼,挂牌239万成交周期5天,南 北 | 简装,232万,后南仓 2室1厅 59.02平米
郑光,40442,2018.12.19,近地铁,中楼层(共6层) 2002年建板楼,挂牌420万成交周期19天,南 北 | 精装,410万,新华联锦园 2室1厅 101.38平米
王绘然,42646,2018.12.15,房屋满两年,高楼层(共11层) 2010年建板塔结合,挂牌415万成交周期126天,南 北 | 精装,405万,珠江拉维小镇 2室1厅 94.97平米
,38750,2018.12.15,挂牌285万成交周期52天,低楼层(共6层) 2000年建板楼,,南 北 | 简装,279万,中泽家园 2室1厅 72平米
王帅,62236,2018.12.15,房屋满五年,低楼层(共22层) 2012年建塔楼,挂牌560万成交周期146天,东南 | 精装,545万,富力金禧花园 2室1厅 87.57平米
李腾高,41937,2018.12.14,房屋满五年近地铁,低楼层(共10层) 2010年建板楼,挂牌382万成交周期38天,东 南 | 精装,375万,8哩岛 2室2厅 89.42平米
陈启勇,43791,2018.12.14,房屋满五年,顶层(共6层) 1993年建板楼,挂牌280万成交周期83天,南 北 | 简装,268万,玉桥南里 2室1厅 61.2平米
富丽华,37021,2018.12.14,房屋满五年,低楼层(共6层) 1996年建板楼,挂牌339万成交周期37天,南 北 | 简装,325万,东潞苑 2室2厅 87.79平米
史志鑫,43737,2018.12.14,房屋满五年近地铁,低楼层(共12层) 2005年建板楼,挂牌400万成交周期27天,南 西 | 精装,390万,新华联家园北区 2室1厅 89.17平米
李盈,39991,2018.12.13,房屋满五年,低楼层(共6层) 2000年建板楼,挂牌350万成交周期15天,南 北 | 精装,335万,华龙小区 2室1厅 83.77平米
张亚雷,33780,2018.12.13,房屋满五年,低楼层(共27层) 2010年建板塔结合,挂牌310万成交周期45天,西南 | 精装,300万,通景园 2室1厅 88.81平米
张雅姗,39713,2018.12.13,近地铁,高楼层(共6层) 1994年建板楼,挂牌288万成交周期73天,南 北 | 其他,260万,杨庄小区 2室1厅 65.47平米
韩超,32503,2018.12.13,房屋满五年,中楼层(共6层) 2002年建板楼,挂牌310万成交周期53天,南 北 | 其他,305万,上潞园 2室2厅 93.84平米
侯永超,31151,2018.12.13,房屋满五年,低楼层(共21层) 2010年建板楼,挂牌265万成交周期119天,南 | 精装,265万,融科香雪兰溪 2室2厅 85.07平米
彭秀秀,47526,2018.12.13,房屋满五年,中楼层(共13层) 2006年建板楼,挂牌399万成交周期46天,南 北 | 精装,387万,新城阳光 2室1厅 81.43平米
赵西林,29996,2018.12.12,房屋满五年,中楼层(共6层) 1999年建板楼,挂牌380万成交周期166天,南 北 | 简装,365万,东潞苑 2室2厅 121.52平米
郭海东,43634,2018.12.12,房屋满五年近地铁,底层(共7层) 2004年建板楼,挂牌440万成交周期96天,南 北 | 简装,415万,新华联家园北区 2室2厅 95.11平米
王猛凯,40543,2018.12.12,房屋满两年近地铁,底层(共6层) 2000年建板楼,挂牌380万成交周期32天,南 北 | 精装,365万,怡乐北街 2室2厅 90.03平米
梁振,45593,2018.12.12,房屋满五年近地铁,低楼层(共18层) 2010年建板塔结合,挂牌469万成交周期19天,东 西 | 精装,436万,新通国际花园 2室1厅 95.52平米
刘涛,46244,2018.12.12,房屋满五年,低楼层(共18层) 2009年建板塔结合,挂牌488万成交周期65天,南 北 | 精装,445万,月季园 2室1厅 96.23平米
刘海燕,40976,2018.12.12,房屋满五年,高楼层(共11层) 2004年建板楼,挂牌442万成交周期107天,东南 | 简装,410万,在水一方 2室1厅 100.06平米
高自娟,44703,2018.12.12,房屋满五年近地铁,底层(共7层) 2002年建板楼,挂牌415万成交周期68天,南 北 | 精装,408万,新华联家园南区 2室1厅 91.27平米
王颖,32422,2018.12.12,房屋满五年,低楼层(共21层) 2010年建板楼,挂牌270万成交周期146天,南 | 精装,275万,融科香雪兰溪 2室1厅 84.82平米
赵伟闪,45034,2018.12.12,房屋满五年近地铁,中楼层(共26层) 2010年建板楼,挂牌370万成交周期53天,南 | 简装,360万,新城嘉园 2室1厅 79.94平米
孟凡亮,21797,2018.12.12,房屋满两年,中楼层(共7层) 2013年建板塔结合,挂牌125万成交周期31天,东 | 精装,115万,金隅自由筑 3房间1卫 52.76平米
杜金兵,38431,2018.12.12,房屋满五年,高楼层(共6层) 2004年建板楼,挂牌360万成交周期68天,南 北 | 简装,338万,中泽雅园 2室1厅 87.95平米
,36231,2018.12.12,挂牌330万成交周期17天,低楼层(共22层) 2008年建板塔结合,,东南 | 精装,321万,大方居 2室1厅 88.6平米
辛文文,29850,2018.12.12,房屋满五年,中楼层(共11层) 2010年建板楼,挂牌305万成交周期38天,南 | 精装,295万,珠江逸景 2室1厅 98.83平米
,43713,2018.12.12,挂牌389万成交周期52天,高楼层(共18层) 2012年建板楼,,南 北 | 精装,382万,润枫领尚 2室1厅 87.39平米
马国建,41006,2018.12.11,房屋满两年,底层(共11层) 2004年建板楼,挂牌380万成交周期168天,西 北 | 简装,328万,加华印象街 2室1厅 79.99平米
,37781,2018.12.11,挂牌329万成交周期157天,中楼层(共22层) 2008年建板塔结合,,东 | 精装,320万,大方居 2室1厅 84.7平米
李夏鹏,29075,2018.12.11,房屋满五年,中楼层(共14层) 2011年建板楼,挂牌283万成交周期143天,南 北 | 精装,266万,合生世界村 2室1厅 91.49平米
夏亮,45981,2018.12.11,房屋满五年近地铁,中楼层(共29层) 2008年建塔楼,挂牌505万成交周期228天,南 西 | 精装,485万,运河明珠 2室1厅 105.48平米
,60916,2018.12.11,挂牌550万成交周期82天,低楼层(共27层) 2015年建板塔结合,,东南 | 精装,548万,富力金禧花园 2室1厅 89.96平米
郑爽,29449,2018.12.10,房屋满五年,低楼层(共6层) 2000年建板楼,挂牌368万成交周期176天,南 北 | 精装,355万,东潞苑 2室2厅 120.55平米
刁丽云,27387,2018.12.10,房屋满五年,顶层(共14层) 2009年建板楼,挂牌285万成交周期141天,南 | 精装,276万,珠江逸景 2室1厅 100.78平米
张硕,45351,2018.12.10,房屋满五年近地铁,低楼层(共7层) 2002年建板楼,挂牌430万成交周期60天,南 北 | 精装,415万,达富苑 2室1厅 91.51平米
魏康,53063,2018.12.10,房屋满五年,中楼层(共18层) 2010年建板塔结合,挂牌406万成交周期123天,南 | 简装,395万,京贸国际城东区 2室1厅 74.44平米
肖广龙,29542,2018.12.10,房屋满五年,中楼层(共14层) 2009年建板楼,挂牌262万成交周期30天,西南 | 精装,254万,珠江逸景 2室1厅 85.98平米
史晶,40568,2018.12.10,房屋满两年近地铁,中楼层(共29层) 2012年建板楼,挂牌355万成交周期83天,南 | 精装,343万,方恒东景 2室1厅 84.55平米
黄灿,35678,2018.12.10,房屋满五年,低楼层(共22层) 2008年建板塔结合,挂牌323万成交周期8天,东 西 | 精装,314万,大方居 2室1厅 88.01平米
常浩,41685,2018.12.10,房屋满五年,低楼层(共15层) 2012年建板楼,挂牌390万成交周期84天,南 北 | 简装,381万,新城阳光 2室1厅 91.4平米
李志祥,45880,2018.12.10,房屋满五年,中楼层(共14层) 2010年建板楼,挂牌460万成交周期28天,南 北 | 精装,452万,DBC加州小镇C区 2室1厅 98.41平米
贺政,46110,2018.12.09,房屋满五年,高楼层(共15层) 2009年建板楼,挂牌338万成交周期38天,南 | 精装,333万,金隅七零九零 2室1厅 72.22平米
王宗英,43541,2018.12.09,房屋满五年,底层(共6层) 2002年建板楼,挂牌345万成交周期84天,南 北 | 简装,335万,西潞苑小区 2室2厅 76.94平米
李文龙,43044,2018.12.09,房屋满五年,中楼层(共6层) 2008年建板楼,挂牌418万成交周期44天,南 北 | 精装,400万,旗舰凯旋二三期 2室1厅 92.93平米
周栋,45125,2018.12.08,近地铁,顶层(共27层) 2012年建板楼,挂牌420万成交周期100天,南 | 简装,410万,华业东方玫瑰B区 2室1厅 90.86平米
苑祥雨,44512,2018.12.06,房屋满五年近地铁,中楼层(共26层) 2010年建板楼,挂牌360万成交周期12天,南 | 毛坯,354万,新城嘉园 2室1厅 79.53平米
陈秋宇,32962,2018.12.06,房屋满五年,中楼层(共22层) 2009年建板楼,挂牌279万成交周期34天,南 西 北 | 精装,263万,东亚瑞晶苑 2室1厅 79.73平米
王沛,43260,2018.12.06,房屋满两年,高楼层(共18层) 2013年建板楼,挂牌385万成交周期6天,南 北 | 简装,378万,润枫领尚 2室1厅 87.38平米
李宗欣,48609,2018.12.06,房屋满五年,高楼层(共12层) 2005年建板塔结合,挂牌540万成交周期69天,南 北 | 精装,510万,荔景园 2室1厅 104.92平米
尹春来,39825,2018.12.06,房屋满五年近地铁,顶层(共18层) 2000年建塔楼,挂牌420万成交周期33天,东 北 | 精装,400万,中建二局家属院 2室1厅 100.44平米
史志鑫,40217,2018.12.06,房屋满五年近地铁,低楼层(共18层) 2005年建板楼,挂牌398万成交周期8天,南 北 | 精装,393万,雅丽世居 2室2厅 97.72平米
